Datetime,CO_GT,PT08_S1_CO,NMHC_GT,C6H6_GT,PT08_S2_NMHC,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,IsWeekend,Hour_sin,Hour_cos,Month_sin,Month_cos
2004-03-22 04:00:00,0.4,854.0,506.0,0.8,481.0,17.0,1756.0,27.0,1304.0,396.0,16.1,55.9,1.0153,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2004-03-22 05:00:00,0.3,845.0,506.0,0.7,472.0,15.0,1786.0,23.0,1278.0,378.0,16.5,53.9,1.0049,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2004-03-22 06:00:00,0.6,942.0,506.0,2.0,586.0,41.0,1480.0,46.0,1373.0,432.0,16.4,54.0,0.9979,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2004-03-22 08:00:00,3.6,1514.0,506.0,17.7,1230.0,226.0,732.0,116.0,1996.0,1252.0,15.8,53.7,0.9571,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2004-03-22 09:00:00,3.7,1379.0,506.0,18.4,1252.0,214.0,711.0,115.0,1962.0,1237.0,17.4,42.1,0.8281,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2004-03-22 11:00:00,1.6,1090.0,506.0,7.3,868.0,124.0,1026.0,87.0,1509.0,766.0,18.5,36.7,0.7764,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
2004-03-22 13:00:00,2.0,1102.0,506.0,10.4,994.0,107.0,955.0,87.0,1599.0,783.0,21.3,28.1,0.7067,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2004-03-22 14:00:00,2.2,1100.0,506.0,11.2,1021.0,133.0,952.0,99.0,1607.0,822.0,21.3,26.1,0.6539,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2004-03-22 15:00:00,2.1,1094.0,506.0,10.7,1003.0,130.0,965.0,99.0,1574.0,813.0,21.3,26.8,0.6681,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17
2004-03-22 18:00:00,3.8,1407.0,426.0,18.3,1249.0,213.0,720.0,129.0,1932.0,1276.0,17.0,43.1,0.8264,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17
2004-03-22 19:00:00,4.4,1438.0,672.0,21.0,1325.0,232.0,678.0,143.0,1993.0,1401.0,15.6,47.4,0.8347,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2004-03-22 20:00:00,4.5,1425.0,624.0,21.0,1325.0,238.0,678.0,146.0,1965.0,1356.0,15.3,47.4,0.8178,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2004-03-23 01:00:00,0.8,969.0,48.0,2.7,636.0,47.0,1271.0,64.0,1309.0,684.0,14.0,51.3,0.8163,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2004-03-23 02:00:00,0.7,941.0,47.0,2.5,621.0,51.0,1298.0,70.0,1330.0,714.0,13.0,56.8,0.8444,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2004-03-23 03:00:00,0.5,892.0,36.0,1.2,522.0,51.0,1522.0,70.0,1285.0,456.0,11.0,70.0,0.9215,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2004-03-23 04:00:00,0.5,855.0,25.0,0.8,478.0,20.0,1701.0,31.0,1261.0,401.0,10.1,76.8,0.9483,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2004-03-23 05:00:00,0.3,834.0,19.0,0.6,459.0,13.0,1908.0,22.0,1212.0,361.0,8.8,80.5,0.9147,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2004-03-23 06:00:00,0.5,909.0,26.0,1.8,567.0,33.0,1542.0,47.0,1287.0,418.0,9.6,75.4,0.9004,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2004-03-23 09:00:00,3.8,1498.0,535.0,21.0,1325.0,244.0,684.0,132.0,2095.0,1329.0,11.2,69.7,0.9232,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2004-03-24 02:00:00,0.9,948.0,35.0,2.7,634.0,43.0,1320.0,61.0,1326.0,715.0,11.3,60.0,0.8025,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2004-03-24 03:00:00,0.6,878.0,29.0,1.6,551.0,43.0,1493.0,61.0,1272.0,683.0,10.6,61.6,0.7856,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2004-03-24 04:00:00,0.6,908.0,29.0,1.7,559.0,44.0,1477.0,66.0,1287.0,721.0,10.2,62.7,0.7813,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2004-03-24 05:00:00,0.6,892.0,20.0,1.2,522.0,34.0,1572.0,54.0,1255.0,648.0,10.9,58.6,0.7628,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2004-03-24 06:00:00,0.8,954.0,32.0,1.7,561.0,43.0,1496.0,57.0,1255.0,612.0,10.8,57.2,0.7382,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2004-03-24 09:00:00,4.4,1597.0,553.0,23.7,1395.0,235.0,652.0,110.0,2080.0,1519.0,11.2,56.9,0.7565,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2004-03-24 10:00:00,3.4,1318.0,450.0,14.2,1124.0,218.0,762.0,113.0,1770.0,1287.0,12.1,54.9,0.7734,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2004-03-24 19:00:00,4.5,1501.0,556.0,20.2,1302.0,247.0,681.0,134.0,2008.0,1311.0,10.7,67.3,0.8643,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2004-03-25 01:00:00,1.0,970.0,52.0,2.5,621.0,42.0,1400.0,58.0,1249.0,479.0,11.0,58.4,0.7686,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2004-03-25 02:00:00,0.7,902.0,38.0,1.8,568.0,38.0,1450.0,54.0,1253.0,479.0,9.1,68.1,0.789,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2004-03-25 03:00:00,0.7,921.0,35.0,1.4,538.0,38.0,1564.0,54.0,1224.0,417.0,9.5,68.2,0.8091,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2004-03-25 04:00:00,0.5,858.0,29.0,0.9,490.0,18.0,1707.0,28.0,1212.0,378.0,9.3,72.3,0.8496,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2004-03-25 05:00:00,0.5,878.0,21.0,0.6,457.0,12.0,1935.0,20.0,1158.0,344.0,9.9,66.8,0.8152,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2004-03-25 06:00:00,0.6,893.0,46.0,1.4,540.0,43.0,1604.0,51.0,1268.0,413.0,7.6,83.2,0.8695,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2004-03-25 09:00:00,3.5,1353.0,434.0,17.8,1235.0,202.0,740.0,119.0,1937.0,1175.0,8.6,75.1,0.8415,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2004-03-25 19:00:00,5.2,1443.0,797.0,24.6,1418.0,253.0,666.0,141.0,2060.0,1454.0,13.4,47.8,0.7293,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17
2004-03-25 20:00:00,4.6,1389.0,698.0,21.6,1341.0,231.0,692.0,133.0,1982.0,1488.0,12.6,52.5,0.7642,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2004-03-26 03:00:00,0.6,862.0,43.0,1.7,561.0,67.0,1449.0,83.0,1219.0,502.0,8.2,68.5,0.7455,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2004-03-26 04:00:00,0.7,925.0,40.0,2.2,602.0,45.0,1398.0,59.0,1263.0,562.0,8.0,69.4,0.7459,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2004-03-26 09:00:00,3.8,1408.0,592.0,19.3,1278.0,275.0,682.0,114.0,1928.0,1481.0,11.2,57.0,0.7544,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2004-03-27 04:00:00,1.1,983.0,48.0,3.8,698.0,57.0,1209.0,63.0,1296.0,801.0,7.4,64.8,0.6683,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2004-03-27 05:00:00,0.8,915.0,27.0,1.9,578.0,32.0,1417.0,48.0,1212.0,665.0,8.2,58.9,0.6444,1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2004-03-27 06:00:00,0.9,935.0,25.0,2.4,615.0,54.0,1373.0,59.0,1250.0,717.0,6.3,66.6,0.641,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2004-03-27 07:00:00,1.1,976.0,42.0,3.3,669.0,68.0,1270.0,65.0,1266.0,795.0,7.2,62.9,0.6396,1,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17
2004-03-28 05:00:00,0.8,870.0,54.0,2.6,626.0,39.0,1325.0,52.0,1284.0,755.0,9.6,58.5,0.7,1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2004-03-28 14:00:00,1.0,927.0,55.0,3.8,700.0,50.0,1285.0,53.0,1189.0,452.0,18.6,25.0,0.5319,1,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
2004-03-29 00:00:00,0.9,888.0,40.0,2.2,598.0,46.0,1396.0,58.0,1156.0,417.0,10.6,48.0,0.6135,0,0.0,1.0,1.0,6.123233995736766e-17
2004-03-29 01:00:00,0.6,818.0,27.0,1.3,524.0,21.0,1588.0,31.0,1071.0,341.0,10.7,45.8,0.5895,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2004-03-29 02:00:00,0.5,840.0,23.0,1.1,509.0,22.0,1643.0,38.0,1076.0,352.0,10.4,46.6,0.5901,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2004-03-29 03:00:00,0.7,894.0,28.0,1.3,524.0,22.0,1557.0,38.0,1095.0,397.0,10.1,47.8,0.5913,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2004-03-29 04:00:00,0.6,864.0,21.0,1.2,516.0,39.0,1496.0,59.0,1153.0,502.0,11.3,46.9,0.628,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2004-03-29 05:00:00,0.7,898.0,33.0,1.7,559.0,55.0,1441.0,70.0,1180.0,648.0,10.1,51.2,0.6341,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2004-03-29 08:00:00,4.1,1326.0,743.0,19.7,1289.0,259.0,714.0,134.0,1806.0,1431.0,10.9,44.1,0.5748,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2004-03-29 23:00:00,1.0,900.0,55.0,2.8,643.0,55.0,1339.0,74.0,1089.0,455.0,12.4,31.9,0.4583,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17
2004-03-30 00:00:00,1.0,899.0,33.0,2.6,630.0,57.0,1418.0,76.0,1050.0,425.0,13.1,26.8,0.4023,0,0.0,1.0,1.0,6.123233995736766e-17
2004-03-30 01:00:00,0.7,866.0,33.0,1.8,569.0,41.0,1468.0,66.0,1055.0,436.0,11.6,33.6,0.4595,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2004-03-30 02:00:00,0.7,900.0,32.0,1.7,563.0,46.0,1402.0,73.0,1130.0,618.0,10.5,42.9,0.5442,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2004-03-30 03:00:00,0.8,949.0,25.0,1.4,540.0,46.0,1457.0,73.0,1104.0,747.0,11.7,38.7,0.5298,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2004-03-30 04:00:00,0.8,897.0,29.0,1.3,529.0,41.0,1462.0,69.0,1101.0,693.0,12.2,37.2,0.5277,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2004-03-30 05:00:00,0.7,956.0,26.0,2.3,605.0,52.0,1341.0,71.0,1117.0,691.0,12.9,33.9,0.5037,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2004-03-30 08:00:00,4.0,1584.0,664.0,23.8,1399.0,244.0,642.0,130.0,1947.0,1675.0,13.3,35.6,0.5416,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2004-03-30 09:00:00,4.2,1556.0,695.0,21.5,1337.0,283.0,674.0,150.0,1852.0,1689.0,16.3,28.8,0.5305,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17
2004-03-30 10:00:00,4.7,1565.0,735.0,21.0,1324.0,320.0,695.0,159.0,1872.0,1688.0,17.9,28.2,0.5741,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17
2004-03-30 11:00:00,3.9,1429.0,649.0,18.4,1251.0,249.0,734.0,146.0,1754.0,1548.0,18.3,26.6,0.5529,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17
2004-03-30 12:00:00,3.7,1419.0,586.0,18.9,1267.0,219.0,742.0,138.0,1763.0,1490.0,20.8,22.5,0.5463,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17
2004-03-30 13:00:00,3.4,1373.0,546.0,17.1,1213.0,200.0,791.0,128.0,1711.0,1354.0,22.4,20.0,0.5352,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17
2004-03-31 01:00:00,1.0,973.0,50.0,2.7,631.0,44.0,1287.0,64.0,1240.0,541.0,14.8,40.8,0.6814,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17
2004-03-31 03:00:00,0.5,832.0,22.0,1.0,496.0,47.0,1613.0,70.0,1066.0,381.0,14.2,36.1,0.5823,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17
2004-03-31 04:00:00,0.5,851.0,18.0,0.8,477.0,15.0,1699.0,26.0,1064.0,343.0,14.5,36.1,0.5928,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2004-03-31 05:00:00,0.6,909.0,31.0,1.5,545.0,44.0,1473.0,58.0,1131.0,436.0,14.6,36.0,0.5947,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2004-03-31 06:00:00,1.0,1038.0,57.0,3.5,684.0,85.0,1220.0,93.0,1279.0,688.0,14.4,38.5,0.6291,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2004-03-31 08:00:00,4.1,1580.0,644.0,19.9,1295.0,230.0,639.0,115.0,1957.0,1489.0,13.2,61.1,0.9256,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17
2004-04-01 02:00:00,1.1,1034.0,71.0,4.1,716.0,50.0,1085.0,55.0,1405.0,891.0,10.7,67.2,0.863,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2004-04-01 03:00:00,0.9,956.0,72.0,4.0,713.0,50.0,1099.0,55.0,1422.0,849.0,9.0,73.1,0.8394,0,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2004-04-01 04:00:00,0.7,909.0,44.0,2.4,615.0,57.0,1237.0,49.0,1322.0,790.0,10.2,66.6,0.8299,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-01 05:00:00,0.9,996.0,45.0,2.9,648.0,64.0,1176.0,50.0,1340.0,852.0,11.0,63.7,0.8325,0,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2004-04-01 07:00:00,4.2,1510.0,505.0,19.8,1291.0,342.0,675.0,94.0,1949.0,1435.0,9.5,69.6,0.8273,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2004-04-01 08:00:00,6.2,1722.0,1042.0,31.9,1595.0,378.0,539.0,119.0,2439.0,1798.0,11.9,60.9,0.8455,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2004-04-01 09:00:00,4.6,1512.0,737.0,21.0,1323.0,304.0,631.0,139.0,2001.0,1677.0,16.2,48.6,0.8892,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2004-04-01 18:00:00,4.2,1529.0,589.0,21.2,1331.0,211.0,700.0,132.0,2028.0,1399.0,22.8,32.1,0.8814,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2004-04-01 19:00:00,5.5,1592.0,840.0,25.0,1429.0,267.0,624.0,164.0,2089.0,1644.0,20.8,36.7,0.8878,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2004-04-01 20:00:00,4.9,1536.0,655.0,20.2,1302.0,269.0,666.0,161.0,1922.0,1599.0,18.3,40.9,0.8493,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-02 02:00:00,1.0,954.0,68.0,3.2,667.0,58.0,1180.0,60.0,1350.0,718.0,13.3,60.9,0.9229,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2004-04-02 03:00:00,0.9,951.0,57.0,3.3,673.0,58.0,1137.0,60.0,1381.0,797.0,11.8,64.3,0.8869,0,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2004-04-02 04:00:00,0.9,926.0,36.0,2.8,638.0,37.0,1195.0,52.0,1342.0,749.0,11.2,65.9,0.8775,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-02 05:00:00,0.7,968.0,51.0,2.6,628.0,56.0,1197.0,66.0,1372.0,737.0,11.3,72.9,0.9738,0,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2004-04-02 08:00:00,3.9,1474.0,486.0,20.3,1306.0,190.0,634.0,114.0,2060.0,1365.0,12.6,70.2,1.0221,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2004-04-02 09:00:00,5.0,1569.0,798.0,20.7,1316.0,249.0,634.0,139.0,2054.0,1510.0,13.6,65.3,1.0136,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2004-04-02 10:00:00,3.3,1375.0,524.0,15.9,1177.0,196.0,706.0,127.0,1898.0,1386.0,16.9,52.3,1.0013,0,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2004-04-02 12:00:00,3.1,1341.0,454.0,15.9,1176.0,167.0,748.0,135.0,1825.0,1347.0,22.9,33.8,0.9322,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2004-04-02 13:00:00,3.0,1297.0,461.0,16.1,1183.0,159.0,765.0,130.0,1773.0,1242.0,23.6,31.3,0.9001,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2004-04-02 17:00:00,3.7,1382.0,588.0,19.7,1288.0,185.0,778.0,138.0,1799.0,1212.0,26.9,22.3,0.7792,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2004-04-02 18:00:00,4.5,1491.0,721.0,23.3,1385.0,223.0,685.0,165.0,1915.0,1486.0,24.3,30.1,0.9012,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2004-04-02 19:00:00,4.7,1620.0,710.0,24.1,1407.0,215.0,641.0,154.0,2052.0,1567.0,21.2,40.1,0.9978,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2004-04-02 20:00:00,5.5,1693.0,787.0,25.4,1439.0,271.0,618.0,168.0,2083.0,1723.0,19.4,42.5,0.9483,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-03 04:00:00,0.8,986.0,57.0,3.0,651.0,60.0,1145.0,74.0,1380.0,891.0,14.5,58.0,0.9488,1,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-03 05:00:00,0.8,1005.0,57.0,3.3,673.0,56.0,1103.0,64.0,1387.0,905.0,13.7,61.6,0.9631,1,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2004-04-03 08:00:00,3.0,1436.0,451.0,15.2,1154.0,203.0,704.0,96.0,1872.0,1391.0,15.1,55.8,0.9486,1,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2004-04-03 10:00:00,3.1,1418.0,422.0,11.2,1023.0,211.0,785.0,106.0,1720.0,1410.0,19.7,43.3,0.9837,1,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2004-04-03 11:00:00,3.1,1410.0,422.0,11.4,1030.0,211.0,781.0,106.0,1743.0,1372.0,20.7,41.7,1.0092,1,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2004-04-03 13:00:00,3.1,1278.0,422.0,10.6,1000.0,211.0,866.0,106.0,1621.0,1014.0,23.8,30.5,0.8897,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2004-04-03 14:00:00,3.1,1257.0,422.0,10.8,1006.0,211.0,915.0,106.0,1573.0,870.0,24.8,27.0,0.8325,1,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2004-04-03 15:00:00,3.1,1331.0,422.0,11.9,1046.0,211.0,882.0,106.0,1635.0,905.0,25.0,27.5,0.8575,1,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2004-04-03 17:00:00,3.1,1398.0,422.0,15.2,1156.0,211.0,812.0,106.0,1722.0,1076.0,25.1,27.1,0.8496,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2004-04-03 18:00:00,3.1,1483.0,422.0,17.1,1213.0,211.0,764.0,106.0,1798.0,1249.0,23.7,28.6,0.8273,1,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2004-04-03 19:00:00,3.1,1697.0,422.0,26.7,1471.0,211.0,625.0,106.0,2153.0,1548.0,22.1,36.8,0.9681,1,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2004-04-03 21:00:00,3.1,1268.0,422.0,8.5,918.0,211.0,873.0,106.0,1602.0,1029.0,18.7,50.4,1.0772,1,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2004-04-03 23:00:00,3.1,1316.0,422.0,9.3,952.0,211.0,847.0,106.0,1644.0,1047.0,17.5,53.8,1.0648,1,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2004-04-04 00:00:00,3.1,1224.0,422.0,7.8,892.0,211.0,884.0,106.0,1580.0,923.0,16.7,56.5,1.0634,1,0.0,1.0,0.8660254037844387,-0.4999999999999998
2004-04-04 01:00:00,3.1,1215.0,422.0,6.7,843.0,211.0,929.0,106.0,1551.0,862.0,15.9,59.2,1.0635,1,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2004-04-04 02:00:00,3.1,1115.0,422.0,5.4,782.0,211.0,980.0,106.0,1500.0,752.0,15.2,62.4,1.0726,1,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2004-04-04 03:00:00,3.1,1124.0,422.0,5.6,793.0,211.0,965.0,106.0,1521.0,791.0,14.7,65.0,1.0766,1,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2004-04-04 04:00:00,3.1,1028.0,422.0,3.5,682.0,211.0,1090.0,106.0,1448.0,697.0,14.3,65.3,1.0594,1,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-04 05:00:00,3.1,1010.0,422.0,3.0,650.0,211.0,1171.0,106.0,1434.0,664.0,13.7,66.5,1.0393,1,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2004-04-04 06:00:00,3.1,1074.0,422.0,4.4,731.0,211.0,1020.0,106.0,1488.0,891.0,12.9,69.1,1.0264,1,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2004-04-04 07:00:00,3.1,1034.0,422.0,3.5,684.0,211.0,1110.0,106.0,1423.0,813.0,13.7,64.8,1.0135,1,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2004-04-04 08:00:00,3.1,1130.0,422.0,4.2,720.0,211.0,1063.0,106.0,1461.0,828.0,15.3,59.0,1.0181,1,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2004-04-04 09:00:00,3.1,1275.0,422.0,8.0,900.0,211.0,868.0,106.0,1634.0,1057.0,18.1,49.8,1.0272,1,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2004-04-04 10:00:00,3.1,1324.0,422.0,9.0,939.0,211.0,846.0,106.0,1658.0,1011.0,21.5,40.7,1.0301,1,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2004-04-04 11:00:00,3.1,1268.0,422.0,8.1,902.0,211.0,906.0,106.0,1589.0,932.0,23.3,37.1,1.0457,1,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2004-04-04 12:00:00,3.1,1272.0,422.0,8.6,924.0,211.0,895.0,106.0,1603.0,881.0,25.1,33.8,1.0594,1,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2004-04-04 13:00:00,3.1,1160.0,422.0,7.1,860.0,211.0,969.0,106.0,1531.0,646.0,25.6,32.1,1.0393,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2004-04-04 14:00:00,3.1,1136.0,422.0,5.6,792.0,211.0,1057.0,106.0,1476.0,536.0,25.8,31.1,1.0143,1,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2004-04-04 15:00:00,3.1,1296.0,422.0,10.0,977.0,211.0,863.0,106.0,1642.0,746.0,26.1,30.8,1.0253,1,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2004-04-04 16:00:00,3.1,1345.0,422.0,10.5,996.0,211.0,841.0,106.0,1678.0,833.0,24.4,36.0,1.085,1,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2004-04-04 17:00:00,3.1,1296.0,422.0,10.1,983.0,211.0,845.0,106.0,1626.0,802.0,23.0,36.2,1.0053,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2004-04-04 18:00:00,3.1,1258.0,422.0,10.0,977.0,211.0,838.0,106.0,1636.0,838.0,22.1,39.3,1.0336,1,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2004-04-04 20:00:00,3.1,1366.0,422.0,10.5,997.0,211.0,830.0,106.0,1673.0,1041.0,18.5,48.9,1.0323,1,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2004-04-04 21:00:00,3.1,1113.0,422.0,5.2,772.0,211.0,989.0,106.0,1493.0,646.0,16.6,56.1,1.0481,1,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2004-04-04 22:00:00,3.1,1196.0,422.0,6.9,853.0,211.0,909.0,106.0,1556.0,769.0,15.8,58.8,1.0464,1,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2004-04-04 23:00:00,3.1,1188.0,422.0,6.4,829.0,211.0,930.0,106.0,1540.0,785.0,15.3,60.8,1.0501,1,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2004-04-05 00:00:00,3.1,1102.0,422.0,4.7,750.0,211.0,1007.0,106.0,1470.0,613.0,14.7,64.4,1.0717,0,0.0,1.0,0.8660254037844387,-0.4999999999999998
